time,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,,,,
11.732864,-29.69285393,10.16010094,-58.23583223,-0.954905212,-0.634190552,12.03056574,-3.320747897,-0.074278108,-0.099338397,,,,
11.741197,-29.723423,10.14910149,-58.2300148,-0.99374529,-1.136190623,11.10438085,-4.617634952,-1.997282714,-0.237264678,,,,
11.74953,-29.74865293,10.18620014,-58.24683953,-1.767734766,-0.942741789,9.763497592,-3.434264183,4.494645476,-0.028787205,,,,
11.757863,-29.77533102,10.1727066,-58.24585915,0.091883216,-1.113461755,10.4392643,-4.056785494,-1.976016343,-0.882266261,,,,
11.766196,-29.80340767,10.17834735,-58.24358555,-1.570064813,-1.326358229,8.704137207,-4.175232828,0.086431772,0.09368727,,,,
11.774529,-29.81682444,10.17886782,-58.24375533,-0.753619107,-0.396631822,12.15356255,-2.450965304,-0.457159706,-0.161523387,,,,
11.782862,-29.83981276,10.19643617,-58.24606703,-1.562709384,-1.37857464,9.322269559,-3.497396469,1.590202242,0.381418379,,,,
11.791195,-29.86184359,10.23513841,-58.27189635,-1.19054088,-0.769753002,10.79519749,-2.929292143,5.000091435,-0.514212169,,,,
11.799528,-29.87960148,10.22297764,-58.2623024,0.117526818,-1.260408566,10.44101632,-3.125087142,-2.172881261,-0.232177049,,,,
11.807861,-29.89343548,10.23005915,-58.26812553,-1.519747898,-1.140375912,9.489449382,-2.346696228,0.543463349,-0.35658215,,,,
11.816194,-29.90540171,10.23989916,-58.27036858,-1.060216416,-0.850649759,12.97105289,-2.195194617,0.805606335,-0.092156809,,,,
11.824527,-29.92266464,10.27519012,-58.29693983,-1.831065923,-0.942646161,8.427536606,-2.326339275,4.685397625,-0.757598661,,,,
11.83286,-29.92720509,10.30531502,-58.31247138,-0.513482996,-1.240171865,11.0421567,-0.999640435,3.708112121,-0.296644864,,,,
11.841193,-29.94461489,10.29490304,-58.3150196,-0.609386146,-1.077930465,9.432479261,-2.876373172,-1.503424465,-0.993777931,,,,
11.849526,-29.95430422,10.31354427,-58.320652,-0.913809071,-1.315129668,9.897718549,-1.828302503,1.915970564,0.055137854,,,,
11.857859,-29.96044493,10.31814885,-58.33166503,-1.150647663,-1.244871467,11.02150464,-1.364844937,0.550936431,-0.916237191,,,,
11.866192,-29.98234701,10.35940909,-58.35659025,-1.419825465,-1.041755602,8.829242588,-2.870440278,5.399265856,-0.558540799,,,,
11.874525,-29.99485111,10.35752344,-58.36513138,-0.383102529,-1.122687519,12.66237211,-2.191906273,-0.283066176,-1.043027684,,,,
11.882858,-30.0074048,10.36332393,-58.3617363,-1.11786449,-1.17086865,8.371732115,-2.350211687,0.079353023,0.16402081,,,,
11.891191,-30.01127577,10.38204789,-58.37718393,-1.271271453,-0.803085096,11.35574198,-1.003761023,2.252250128,-0.492600113,,,,
11.899524,-30.03300333,10.39333797,-58.37782475,-0.972790786,-1.692716211,10.06066489,-3.378581703,0.864233971,0.153378032,,,,
11.907857,-30.05399752,10.4316144,-58.40574458,-1.555221021,-0.767709509,10.35966039,-2.772910692,5.005012632,-0.591701665,,,,
11.91619,-30.06170893,10.42732215,-58.39305113,-0.186112553,-1.387706071,10.99456596,-2.001806766,-1.5485214,0.591695223,,,,
11.924523,-30.06981897,10.46688557,-58.40810965,-2.156241115,-1.014585992,8.039970338,-1.512703043,4.353786588,0.831697456,,,,
11.932856,-30.07410956,10.50636315,-58.41755678,-0.676166699,-0.813244939,12.28731275,-1.11315948,4.309192002,0.93318417,,,,
11.941189,-30.09648609,10.53587723,-58.42874148,-1.219494895,-1.722944647,8.524267675,-3.316124499,3.082000673,0.630132577,,,,
11.949522,-30.11044693,10.58474088,-58.4454956,-0.882427473,-0.996746607,11.39747262,-2.081534684,5.741466388,0.693323002,,,,
11.957855,-30.1122098,10.6036489,-58.44345855,-1.082530452,-1.535489172,9.460370302,-1.163107291,1.207845561,1.363019951,,,,
11.966188,-30.12220145,10.6931951,-58.47608188,-2.511990785,-0.740117729,9.609512806,-1.247983277,10.89380312,1.536374141,,,,
11.974521,-30.12334824,10.75810742,-58.49749755,-0.980509624,-0.959522091,12.79884625,-0.561973185,7.381498426,1.704323292,,,,
11.982854,-30.12783957,10.83815384,-58.52109525,-0.633804918,-1.517351777,7.283060908,-0.762708903,9.383741498,1.87025901,,,,
11.991187,-30.1144085,10.91783714,-58.54562378,-1.236191973,-1.08910808,11.76816535,1.268525861,9.090227126,2.27756998,,,,
11.99952,-30.11280489,10.99640179,-58.56180573,-1.330924206,-1.179315418,9.798481584,-0.225053221,8.771208046,2.613033146,,,,
12.007853,-30.10140085,11.14239836,-58.6107998,-2.239345074,-1.016107656,9.633383631,1.628611229,17.44792509,3.706672341,,,,
12.016186,-30.07806635,11.24286413,-58.63781738,-0.063108338,-1.12814413,11.30797839,2.616555452,11.65034509,2.875035047,,,,
12.024519,-30.05168533,11.36409402,-58.6592369,-1.44722189,-0.868325377,8.424835086,2.79586526,13.26527953,4.999602079,,,,
12.032852,-29.99492264,11.49166489,-58.6872921,-1.067049705,-0.197291274,12.97254634,6.669562041,14.57235706,4.31134817,,,,
12.041185,-29.9037962,11.62803841,-58.70409775,-1.501466267,-0.225363121,8.522005082,10.44674706,14.59286618,6.391390443,,,,
12.049518,-29.78145075,11.78332496,-58.74005128,-0.924968373,-0.1731124,9.65023458,14.77139855,17.91179204,5.165226161,,,,
12.057851,-29.60888672,11.90612435,-58.73252108,-0.123529844,-0.475706488,11.56125641,19.60734534,11.80833208,8.019697427,,,,
12.066184,-29.39000845,12.02933669,-58.73205185,-1.326742157,1.127000202,9.202815175,25.47214198,12.49973989,6.927136659,,,,
12.074517,-29.10441494,12.17114091,-58.7258358,-0.786411681,0.290444281,10.5770421,33.20818997,13.93025231,8.894526959,,,,
12.08285,-28.7533226,12.2723546,-58.70804215,-0.446918578,0.496985439,8.686681031,40.88339376,9.266214253,7.345487833,,,,
12.091183,-28.33066321,12.37233305,-58.66892433,-0.897926003,1.076196715,11.4043417,48.86188364,7.830753683,9.63274169,,,,
12.099516,-27.83467579,12.46704888,-58.63821603,-0.655872144,0.712322526,11.03265333,57.94554806,7.985657453,8.049803138,,,,
12.107849,-27.26703978,12.55437112,-58.59485628,-0.878691986,0.400462329,9.14885533,66.13209534,6.43340087,9.316490889,,,,
12.116182,-26.62533903,12.62530136,-58.54631423,-1.051904204,0.984758303,10.17238712,74.95561886,4.636983276,8.539389134,,,,
12.124515,-25.90368414,12.69063473,-58.4827442,-0.701650426,0.396110423,10.01808763,84.08199501,3.286985129,9.930775642,,,,
12.132848,-25.11628342,12.73320318,-58.41202928,-0.526869893,0.698500514,10.27920962,91.83342741,0.668264732,9.395562411,,,,
12.141181,-24.26311016,12.7621541,-58.33190345,-1.009346537,0.544798404,11.23022652,99.43549155,-1.157453716,9.805930256,,,,
12.149514,-23.3243103,12.80207348,-58.24450303,-0.920744374,0.749782454,10.30580139,109.5494633,-0.068074912,10.85849118,,,,
12.157847,-22.31568527,12.81075668,-58.14324953,-0.316380312,0.719822183,9.760650395,117.5543804,-3.911495656,11.08548737,,,,
12.16618,-21.22860909,12.80619526,-58.01800725,-0.762861326,0.986211166,10.69242978,126.3260174,-6.259300649,13.07945562,,,,
12.174513,-20.0554986,12.79333616,-57.8934536,-0.788393155,0.793822065,10.6919086,136.6955185,-6.826077222,12.74974537,,,,
12.182846,-18.80371785,12.76012993,-57.74448588,-0.56854716,0.84622474,10.63851094,145.4771061,-9.899046363,15.0210042,,,,
12.191179,-17.4826839,12.69734907,-57.59420015,-0.320950583,0.850484602,11.14368391,153.8329048,-12.86903536,14.12404251,,,,
12.199512,-16.07995248,12.60502029,-57.4163513,-0.586459637,0.669953182,11.79675102,162.8703385,-16.97834218,16.78617954,,,,
12.207845,-14.61565352,12.51618886,-57.25541878,-1.406616077,0.661234647,10.08970666,170.8144684,-15.54044652,15.07209802,,,,
12.216178,-13.08478236,12.40206885,-57.06476595,0.08471987,-0.039057985,11.32730842,177.9654618,-19.08239031,18.35351133,,,,
12.224511,-11.5052793,12.21672797,-56.88158415,-0.107238181,0.213414856,11.35313916,184.1627808,-26.69107342,15.91579008,,,,
12.232844,-9.884188652,12.03878189,-56.68914413,-1.267020285,-0.282709234,11.77175999,188.8682556,-25.67976046,18.09816551,,,,
12.241177,-8.225921155,11.84341216,-56.51439288,-0.9675048,-0.610585827,12.28355194,193.9603195,-26.84237623,16.10088611,,,,
12.24951,-6.56377089,11.62312794,-56.3345966,-0.401037282,-1.311006546,10.65245771,194.2759438,-29.45728826,17.5735035,,,,
12.257843,-4.888211027,11.35541487,-56.1639328,-0.272642445,-1.224872768,12.41964936,196.2661285,-34.5480156,16.1186471,,,,
12.266176,-3.209903695,11.08133483,-56.00069238,-1.182958461,-1.273823515,12.47462416,196.7700539,-34.69834089,16.7009232,,,,
12.274509,-1.552089572,10.77904487,-55.84326555,-0.40448232,-1.833484561,10.9437964,194.6156731,-37.61971569,16.55964732,,,,
12.282842,0.102661193,10.44787097,-55.70261763,-0.848088943,-1.520442411,12.37423873,194.6475906,-40.4348135,16.06756568,,,,
12.291175,1.730653458,10.1136086,-55.55714605,-0.497341508,-3.086222381,12.62103677,191.4979973,-40.34924364,17.28860903,,,,
12.299508,3.308436126,9.72918105,-55.44542503,-0.122675866,-2.079181701,12.64221418,186.2016601,-45.94587517,15.43345785,,,,
12.307841,4.839349628,9.345014333,-55.31859205,-1.267156854,-2.535413921,10.39501119,180.4243012,-45.53122521,17.56257344,,,,
12.316174,6.342080832,8.898219465,-55.23732948,0.472878412,-2.131053627,14.09959078,177.9560852,-52.91793823,15.03602004,,,,
12.324507,7.781163395,8.504417062,-55.13725283,-1.087584712,-3.417887688,9.69364369,170.0368996,-46.14336968,16.8224001,,,,
12.33284,9.114322187,8.00896561,-55.10497283,-0.890246823,-3.512247026,14.52158952,158.5684776,-58.84758186,12.77358591,,,,
12.341173,10.40738988,7.60024035,-55.03884888,-0.712837145,-3.227156997,9.196774842,153.2393894,-47.73525715,15.14138961,,,,
12.349506,11.62177241,7.117713451,-55.04398158,-1.171774596,-3.201237619,15.00101614,144.9019012,-57.64251709,10.64256126,,,,
12.357839,12.75011849,6.626798988,-55.02994535,-0.047058582,-4.089522124,8.632324993,134.3396225,-57.90757561,13.28204775,,,,
12.366172,13.81922531,6.208457828,-55.05962563,-2.289781876,-2.626966358,15.03731156,127.8076897,-50.31057739,7.766659081,,,,
12.374505,14.77368617,5.687684894,-55.08998683,0.735010134,-4.172046185,9.582711697,114.088129,-62.01738453,11.32177579,,,,
12.382838,15.6550541,5.299006343,-55.13911058,-3.108604756,-3.178215146,12.53497088,105.4840622,-47.09267616,6.092255385,,,,
12.391171,16.45395279,4.796849013,-55.19571303,0.687784508,-3.751574993,11.63501584,95.69839479,-60.24889755,9.485481679,,,,
12.399504,17.16191888,4.407160103,-55.25464248,-2.252104789,-3.453600824,7.81528002,84.71677493,-47.323555,6.318760723,,,,
12.407837,17.78921271,3.972880662,-55.31954765,-0.734123863,-3.66644758,14.88242352,75.09779834,-52.4264698,7.470654383,,,,
12.41617,18.33316374,3.568396092,-55.3849926,-0.884566724,-2.95847714,7.575277925,65.03452205,-49.09243107,7.141957641,,,,
12.424503,18.80546427,3.239975512,-55.44333078,-2.859827835,-3.267731369,13.28882265,56.33966446,-39.94470787,5.203432023,,,,
12.432836,19.18298054,2.846599728,-55.5026703,-0.001306832,-3.322966755,9.249812722,44.95759774,-47.4579773,8.175068735,,,,
12.441169,19.51330185,2.589721084,-55.55137253,-2.916161605,-2.459388256,11.16909254,39.17999935,-31.38236618,3.970038378,,,,
12.449502,19.77152348,2.248992235,-55.5921154,-0.800522119,-2.917157412,10.81309843,30.47465157,-40.64922667,8.681382776,,,,
12.457835,19.97956324,2.068839506,-55.6275921,-2.664581565,-2.7193892,9.432649495,24.41708017,-22.14378113,2.635692135,,,,
12.466168,20.13200188,1.797301486,-55.63695338,-0.781385988,-1.476966262,13.58385801,17.57166779,-31.45641994,9.734710455,,,,
12.474501,20.23321533,1.680698641,-55.65673255,-2.466597825,-2.799587727,5.584533587,11.531764,-14.32718527,1.945137264,,,,
12.482834,20.3367033,1.48538301,-55.63173103,-1.137355193,-1.369955868,13.13957143,11.57351524,-21.38073778,10.56369102,,,,
12.491167,20.35992527,1.408469621,-55.63552093,-1.481895331,-1.346860372,7.252363563,2.118181555,-9.200891376,2.18679601,,,,
12.4995,20.38540936,1.293073125,-55.57536315,-1.310329743,-2.327622652,11.62950134,2.120508075,-10.89380145,11.18411374,,,,
12.507833,20.4009099,1.239131629,-55.56977845,-1.549462527,-0.49316664,8.523647785,1.180056692,-6.268156051,2.291212186,,,,
12.516166,20.38659191,1.187899955,-55.48257828,-1.360614553,-2.216825686,13.28435183,-2.70474501,-2.504112009,11.64082682,,,,
12.524499,20.35091305,1.184540309,-55.45126153,-1.665598434,-0.694894306,5.139344103,-5.031997321,0.478864431,3.126157299,,,,
12.532832,20.33559942,1.18135614,-55.35455708,-1.096739922,-1.308019117,13.91416788,-2.834951982,3.285557658,10.68733573,,,,
12.541165,20.29332447,1.20804742,-55.30682945,-0.595300935,-0.649563052,7.774431109,-5.867907763,4.529014052,3.748681985,,,,
12.549498,20.25153399,1.214345522,-55.22488973,-0.774730593,-1.299801938,9.697452308,-5.961893678,3.724723815,8.650273681,,,,
12.557831,20.24378348,1.252043881,-55.16872595,-1.280394256,0.010601386,8.239020944,-1.751021281,6.102153836,4.225789048,,,,
12.566164,20.20425749,1.241810303,-55.10632705,0.866320193,-1.122357536,12.0455122,-5.628287702,1.041681171,7.160390526,,,,
12.574497,20.21411467,1.314498693,-55.04539683,-2.769661844,-0.143957553,5.319234133,0.308594257,10.2392087,3.281363182,,,,
12.58283,20.21365595,1.240484469,-55.02212525,2.211273909,-0.84215048,14.98600221,-0.803477049,-7.7706998,5.44375664,,,,
12.591163,20.2376833,1.305429302,-54.96216393,-3.188306749,0.17369726,4.89072135,2.007305384,9.316505196,3.48860164,,,,
12.599496,20.26929665,1.253515787,-54.94495583,1.799232781,-1.281160846,15.27284956,3.043715041,-5.515260933,3.86224699,,,,
12.607829,20.3340497,1.24904798,-54.91466903,-3.277674497,0.436437518,6.818761348,6.994682213,0.271075845,3.075776443,,,,
12.616162,20.39669991,1.269129806,-54.87274933,1.059765637,-1.77209045,13.98106289,6.650672912,3.641569832,3.525438011,,,,
12.624495,20.49177027,1.135483421,-54.89557265,-0.603060991,0.692867365,7.547485887,10.82364512,-16.47195834,2.656379126,,,,
12.632828,20.59566021,1.206755631,-54.8394432,-1.349960082,-0.772147551,10.78067386,11.52146149,10.00735068,2.825467006,,,,
12.641161,20.70844364,1.066971704,-54.8651657,-0.144928262,-0.805544693,11.19803262,13.01948094,-17.29267454,2.718753732,,,,
12.649494,20.84765864,1.079381094,-54.83683398,-1.184387691,0.070495978,7.629128695,15.81502938,2.249369444,2.19335655,,,,
12.657827,20.98510122,1.019103818,-54.8295212,-0.671536833,-1.279759224,15.74805725,15.8679359,-6.957323966,2.966824682,,,,
12.66616,21.12850189,0.943201773,-54.84484483,-0.072951682,-0.309330754,5.112576337,16.50940132,-9.510975553,1.209053628,,,,
12.674493,21.26756811,0.922168136,-54.81835935,-1.422772467,-0.30309052,13.21226204,15.93907475,-1.726089298,3.384556412,,,,
12.682826,21.41581822,0.848245949,-54.84543993,-0.093910337,-2.080664814,11.2310257,17.17226792,-9.795061586,-0.132931472,,,,
12.691159,21.54349708,0.785066642,-54.83301545,-1.525192917,0.077780182,7.12492755,14.58485174,-7.035954235,3.780248998,,,,
12.699492,21.69131565,0.762786001,-54.85045243,-0.888156939,-1.492770433,14.27282882,17.06785202,-3.593032239,-1.42611456,,,,
12.707825,21.82079363,0.692228824,-54.82723048,0.174199281,-0.947201958,7.527672053,14.82958484,-7.353385211,5.340707302,,,,
12.716158,21.93011189,0.640217736,-54.87212945,-1.209429592,-0.846929714,11.42100716,12.44336772,-8.138053,-3.071561573,,,,
12.724491,22.0577116,0.584331274,-54.8337593,-0.748120707,-1.094314963,12.54393602,14.63111639,-5.01625669,6.252865552,,,,
12.732824,22.13270807,0.548122469,-54.8855915,-1.290430323,-1.861033929,8.132677556,8.377426148,-6.722787737,-4.440896987,,,,
12.741157,22.21497202,0.468360838,-54.85069465,0.216110349,-0.65578413,10.11687016,9.093563021,-7.789406641,7.001382113,,,,
12.74949,22.2777791,0.481525457,-54.8824787,-2.989230275,-1.504255208,14.23024964,6.930649906,-0.344255686,-4.515934945,,,,
12.757823,22.33433199,0.383059619,-54.85218238,1.39622125,-1.573753518,6.652541934,6.043879121,-10.04376125,7.425963043,,,,
12.766156,22.3711195,0.378270633,-54.89635848,-2.50030376,-0.578138016,12.60248983,3.785807773,-2.933282107,-5.092095376,,,,
12.774489,22.40638685,0.297356195,-54.8630409,0.610269761,-1.324499965,10.78438592,3.527718306,-7.928607055,6.951574087,,,,
12.782822,22.41302204,0.312080655,-54.8992443,-2.686103806,-0.933554828,8.646878363,0.175995529,-0.428103268,-5.06496954,,,,
12.791155,22.41817188,0.204448708,-54.88319015,1.530113414,-1.264531721,10.42137599,-0.131580204,-11.66809845,6.26517564,,,,
12.799488,22.42255592,0.235244566,-54.9139595,-3.687298358,-0.462754846,11.34575224,-0.060676962,1.588348268,-5.230450332,,,,
12.807821,22.41354418,0.17810265,-54.8833046,1.25039351,-1.421132654,9.513035177,-1.841557831,-5.383968294,5.606440903,,,,
12.816154,22.39324522,0.167687766,-54.9326706,-2.391164184,-0.297620796,10.41002464,-3.023622989,-3.847450524,-5.43067378,,,,
12.824487,22.36161471,0.134085212,-54.90519143,0.087883711,-1.76928252,10.19157672,-4.52449882,-2.903946802,4.181594565,,,,
12.83282,22.33785534,0.164078512,-54.92920113,-3.417112708,-0.4632577,10.773265,-3.481071293,1.796765924,-4.466815554,,,,
12.841153,22.27872944,0.14513088,-54.89688303,1.987167835,-2.091339477,9.579294323,-7.849201739,-1.064085603,4.025684357,,,,
12.849486,22.23018789,0.11661885,-54.94049265,-3.356432557,-0.440865335,10.52604795,-6.418821767,-5.588433622,-3.961437523,,,,
12.857819,22.16796065,0.1490217,-54.89398003,0.95259554,-1.702199802,10.68076062,-8.202496231,5.272608369,3.256780386,,,,
12.866152,22.09327412,0.140036635,-54.92134095,-3.450104952,-0.543782644,11.70722079,-9.55953449,-2.671638489,-2.995729208,,,,
12.874485,22.00890541,0.14578924,-54.8868618,3.116825342,-1.620721608,9.428786038,-10.82818318,1.757946938,3.122584045,,,,
12.882818,21.92586565,0.107390829,-54.92186165,-4.030536711,-0.515404731,10.90649307,-10.58021081,-6.301192522,-2.561139107,,,,
12.891151,21.82086945,0.111707159,-54.89808465,1.998181462,-1.6960859,11.35513306,-13.31695795,1.11287798,2.000443041,,,,
12.899484,21.71868515,0.111466069,-54.90888405,-4.012479097,0.579948664,11.36254454,-12.86832833,-0.969537497,-1.580613417,,,,
12.907817,21.64589405,0.093693383,-54.90952875,2.169254929,-1.067360863,9.35934019,-9.432862878,-2.440844685,0.241487585,,,,
12.91615,21.5278492,0.089547317,-54.91675378,-2.378020883,-1.132751105,9.681331277,-14.784091,-1.245194733,-1.009335579,,,,
12.924483,21.41122151,0.062802367,-54.93325233,0.385462433,-1.062755585,12.20802688,-14.66097641,-4.14697773,-1.163407563,,,,
12.932816,21.30062485,0.079474926,-54.92550088,-2.262211874,0.651793145,8.856915019,-13.9212122,1.73700136,-0.236396716,,,,
12.941149,21.21971226,0.085958794,-54.9408741,-1.040864207,-1.66189602,9.58346653,-10.38612533,-0.367974281,-2.478360057,,,,
12.949482,21.11421252,0.067663748,-54.92395213,-0.660145849,-0.1934608,10.61638451,-13.30838418,-1.782271027,2.303607106,,,,
12.957815,21.00994969,0.107595649,-54.95180133,-1.555150395,-0.617042408,12.08412921,-13.18301606,2.852097653,-5.322431564,,,,
12.966148,20.96321297,0.079197478,-54.9164772,-1.369630337,-0.610705339,11.11149204,-6.27441293,-2.132170846,4.782949806,,,,
12.974481,20.88041926,0.138130985,-54.9500904,-0.358067036,-0.020187572,8.575318039,-10.52922642,4.722798407,-6.794596317,,,,
12.982814,20.79775381,0.142368585,-54.89845085,-2.214448094,-0.767320626,13.28039408,-10.65466535,2.225089658,5.213570476,,,,
12.991147,20.7405839,0.209849214,-54.93439103,-0.176660585,-0.275295302,7.813348532,-7.445848227,5.562186658,-7.44261761,,,,
12.99948,20.69754553,0.263576838,-54.87475585,-3.024437964,-1.076996327,10.16334641,-5.881257251,8.116173507,4.023994624,,,,
13.007813,20.65615273,0.325088703,-54.90241433,0.301018417,-0.498899121,12.38192821,-5.560242833,5.23987627,-6.269642412,,,,
13.016146,20.62690115,0.421436034,-54.8457718,-2.83977677,-0.833851799,11.59398809,-4.261178107,12.78772676,1.879345537,,,,
13.024479,20.64566898,0.511833772,-54.85571288,-0.702999652,1.521328643,9.481594802,1.689205349,9.216251252,-5.543264449,,,,
13.032812,20.62155437,0.66469872,-54.79261395,-0.903608188,-1.568681836,7.84166935,-3.737620443,19.41937375,0.184105546,,,,
13.041145,20.60371971,0.79233484,-54.77968788,-2.210971482,-0.307924382,13.30863666,-2.769046635,14.36570764,-4.514164165,,,,
13.049478,20.64317513,0.953725115,-54.71600343,-0.355667502,-0.238632858,11.33416796,3.907207221,20.40931249,-0.086633647,,,,
13.057811,20.70345164,1.103335083,-54.68689538,-2.169113397,-0.38086664,11.10761207,6.591242551,17.4957645,-3.635099925,,,,
13.066144,20.73880625,1.272348896,-54.61636733,0.042756279,-0.621747703,8.211788863,3.338541448,21.56629396,0.286236868,,,,
13.074477,20.75508213,1.462631766,-54.56517793,-2.147784173,0.380594611,11.56930828,1.239364952,22.98980665,-2.908289462,,,,
13.08281,20.81978798,1.64282047,-54.49406815,-0.718684089,-1.812597305,11.06685293,6.79886055,22.84477329,-0.124932706,,,,
13.091143,20.88564587,1.829032678,-54.42395975,-1.587989844,-0.2689666,12.79754353,7.073694707,23.33783674,-0.644444495,,,,
13.099476,20.92867994,2.006375901,-54.3622608,0.315510276,-0.926125333,6.834652007,4.200117915,22.12277508,-1.126939461,,,,
13.107809,20.97149325,2.168453887,-54.29303358,-2.055680537,-0.872234041,11.46378112,4.268276409,20.58173466,0.270144731,,,,
13.116142,21.02688837,2.377254457,-54.22296715,-0.45546554,-1.00749784,11.0145874,5.634462715,25.99701881,-1.547910571,,,,
13.124475,21.05106735,2.518722579,-54.1475258,-1.267231561,-0.365863656,12.57424474,1.989385724,18.53987622,1.84585619,,,,
13.132808,21.07191038,2.707597792,-54.09041975,-1.012825355,-1.489971355,7.826757133,1.459383129,23.20625019,-2.210838556,,,,
13.141141,21.10011625,2.834049463,-54.01686098,0.768533364,-0.541325808,13.66279936,2.373846114,16.79748523,2.260396719,,,,
13.149474,21.09260941,2.998765767,-53.97756768,-2.468922466,-1.141723,8.174158216,-1.797633231,19.71685028,-3.117113113,,,,
13.157807,21.06830359,3.122525007,-53.90155793,0.28908053,-1.650379494,12.65215176,-3.993740171,16.60472024,2.611916661,,,,
13.16614,21.06274224,3.244528711,-53.87718963,-1.57157439,0.594431,10.75806475,-1.446368959,14.28315711,-2.899192781,,,,
13.174473,21.03709507,3.398902565,-53.7929859,-0.093367368,-1.217105458,9.438565374,-4.337656915,20.3897028,2.13996461,,,,
13.182806,21.00802183,3.464593321,-53.792614,-0.748967111,-0.54227674,12.19660282,-4.038600922,6.936610408,-3.095660116,,,,
13.191139,20.97837496,3.616800129,-53.71714975,-1.134624423,-0.799706534,9.460572957,-4.812826574,19.77488625,1.247032887,,,,
13.199472,20.93263769,3.664620399,-53.71985628,0.229619373,-0.258968331,11.43379426,-6.017245799,4.805565834,-2.648473769,,,,
13.207805,20.90997887,3.776555062,-53.6670723,-1.528426841,-0.904559411,8.188680098,-3.806557924,14.2908268,0.481054925,,,,
13.216138,20.87444687,3.863781929,-53.6527481,-0.218664639,0.247635432,13.51070738,-4.953441203,9.95285499,-2.466138631,,,,
13.224471,20.85306644,3.899814725,-53.62994575,-1.092778556,-1.0348287,9.38330087,-3.401653648,4.510830284,0.449885167,,,,
13.232804,20.83683538,4.017278314,-53.604969,-1.213945359,-0.082019582,11.19525373,-2.793860376,13.81548303,-2.57685338,,,,
13.241137,20.7946887,4.010016918,-53.60124588,0.380648624,-1.135590047,11.04241955,-5.674482405,-1.157202541,0.210763365,,,,
13.24947,20.78749466,4.096150756,-53.58185768,-1.72704947,0.040124722,9.232871651,-1.690533459,10.05340123,-1.890814364,,,,
13.257803,20.76538182,4.106854796,-53.5742855,0.623921394,-0.945610777,12.99889338,-3.31381622,1.027383923,-0.135134407,,,,
13.266136,20.74389553,4.114202797,-53.5740299,-2.291433215,-0.229772627,9.697603344,-3.205448508,0.389573716,-0.641614109,,,,
13.274469,20.72748947,4.166213632,-53.5592289,-0.023740962,-0.489587229,11.75353241,-2.676716324,5.961642892,-1.153463364,,,,
13.282802,20.71650219,4.113458395,-53.57304763,0.196949206,-0.467033878,9.068205118,-1.836659491,-6.950586497,0.378414996,,,,
13.291135,20.68539858,4.128565073,-53.57938958,-1.782659009,-0.627076928,9.990698574,-4.343623936,0.933033704,-1.969449759,,,,
13.299468,20.65199804,4.08116746,-53.58706093,0.332886875,-0.871767737,13.56798816,-4.518876583,-6.099239589,0.807312787,,,,
13.307801,20.62559033,4.047338486,-53.60944748,-1.624282509,-0.198432066,8.316587327,-3.62119028,-5.204348445,-1.553551257,,,,
13.316134,20.5798955,4.021573126,-53.60567665,-0.655350566,-0.792414427,12.52264834,-6.165123313,-3.172611401,1.123770297,,,,
13.324467,20.53040791,3.939394295,-53.64719963,0.064368025,-0.694081523,9.837024332,-6.125031083,-11.44353688,-1.62040776,,,,
13.3328,20.45275879,3.86364764,-53.66458318,-1.448986188,-1.301712513,9.271769524,-9.889399289,-9.675357939,0.840050891,,,,
13.341133,20.36582852,3.794517219,-53.70556638,-0.104216442,-0.923691947,14.0886395,-10.68416411,-9.973509788,-2.221865756,,,,
13.349466,20.23657513,3.697516322,-53.73050498,-1.078467347,-1.468315318,8.830632807,-15.97220326,-12.36193943,0.946193159,,,,
13.357799,20.095119,3.601409018,-53.77972793,-1.448828109,-0.891713985,11.92942345,-17.21324444,-13.35174751,-2.114097542,,,,
13.366132,19.92997694,3.496370495,-53.80889128,0.571836621,-1.650028616,10.48934949,-20.22158396,-13.46488142,0.676094495,,,,
13.374465,19.682827,3.344020128,-53.88170623,-0.581470266,-2.458421886,8.692501606,-29.77910423,-20.63101459,-2.538938433,,,,
13.382798,19.4145875,3.227737933,-53.93070223,-1.970239848,-1.219228894,14.30817938,-32.49161125,-15.50988651,-1.157201618,,,,
13.391131,19.10267544,3.137610883,-53.97967338,-1.097665057,-1.425386965,9.371875286,-37.68824268,-12.63187265,-2.491463527,,,,
13.399464,18.70431757,2.961802959,-54.05428885,1.140361965,-3.681720763,7.819791078,-48.00318337,-23.27577686,-2.066640288,,,,
13.407797,18.24519157,2.806266606,-54.13071633,-2.489707336,-1.801485747,14.51846576,-55.24714375,-21.07947207,-3.300612569,,,,
13.41613,17.72067165,2.724260688,-54.1771355,-1.793002695,-2.23995468,10.54475427,-63.28824425,-11.48222554,-2.495714366,,,,
13.424463,17.11368918,2.572811872,-54.25141718,0.976955131,-3.415627659,7.599649727,-73.02573871,-20.49140239,-3.727663339,,,,
13.432796,16.42198682,2.385818183,-54.33532905,-1.248382837,-2.368261993,13.56408572,-83.2628069,-24.82474756,-3.545289546,,,,
13.441129,15.66626286,2.306282744,-54.381649,-3.308553577,-1.814029954,13.46406245,-91.04520798,-11.20069706,-3.036316574,,,,
