,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
17.515966,-8.31374681,14.53911734,-58.91829298,-5.958638549,-1.266284898,10.4034068,-10.34238446,13.20149064,-4.076679528
17.524299,-8.46291852,14.64477992,-58.95912363,-3.841379762,-1.233647855,9.381508589,-17.3888681,12.77890599,-3.225957096
17.532632,-8.635936737,14.85786247,-58.99921608,-5.882026851,-1.020933306,8.063176393,-20.2267313,25.51314402,-1.156928331
17.540965,-8.787601233,15.17416763,-59.0506668,-3.364988029,-1.780323021,3.694985151,-17.33218813,37.96124363,-0.520638168
17.549298,-8.961494685,15.44785643,-59.08387948,-3.967707813,-2.486711055,4.244425714,-20.5125165,32.57360506,0.941183388
17.557631,-9.141358614,15.86698818,-59.14528655,-5.368316472,0.374947578,8.136704146,-20.33272409,50.32713986,0.516044647
17.565964,-9.316300631,16.34315228,-59.20124435,-2.375321001,-0.372518137,4.092866048,-19.83806849,56.95071602,2.586541921
17.574297,-9.502341986,16.71569514,-59.25645255,-2.325688347,-1.241075672,4.893553823,-21.21276617,44.68208122,0.634147518
17.58263,-9.684770107,17.41548777,-59.36379053,-5.362807572,-0.697069839,4.110895768,-18.82858133,84.36641312,1.647504211
17.590963,-9.823129655,17.71342755,-59.41317368,2.568973869,-0.080012761,1.719126985,-15.53371906,35.73017216,0.105217248
17.599296,-9.98300767,18.47575617,-59.54109,-7.821899653,-1.322425544,6.300397441,-15.20236588,92.14387512,1.119373899
17.607629,-10.07435775,18.84338808,-59.59674645,3.713194072,-0.001471916,-0.267989756,-9.516999126,44.0800724,1.082015157
17.615962,-10.19536901,19.46099329,-59.70389175,-6.93924737,0.424151,9.18990302,-11.09959507,74.61088753,0.820752269
17.624295,-10.3063705,19.88078737,-59.77052688,4.64930737,-1.305965416,0.107263624,-11.30329704,50.44639301,1.183982015
17.632628,-10.38708806,20.40818167,-59.8604145,-5.697667509,-0.625859618,3.722440064,-6.800416111,63.59833431,1.132696435
17.640961,-10.43646097,20.82258177,-59.926033,2.010045908,0.292539013,3.65151348,-3.796605017,49.77306843,1.383756995
17.649294,-10.48195887,21.17299509,-59.98725128,-2.71626541,-1.531151638,4.063706256,-3.674555898,42.11673689,0.597161472
17.657627,-10.51575112,21.49695254,-60.02692415,1.053310024,0.290385194,3.780533344,-2.926023841,38.56467724,2.376307979
17.66596,-10.55207872,21.76341105,-60.07927895,-1.471074134,-0.623691913,2.732254386,-2.917805016,32.02843142,-0.202657819
17.674293,-10.5739758,21.99324083,-60.09966088,0.471225634,-0.122513981,3.777765751,-2.310353965,27.05886126,2.484540343
17.682626,-10.61360216,22.17837238,-60.14271548,-1.850854576,-1.02020596,1.670779422,-3.695278224,22.24650764,-0.941741169
17.690959,-10.61349201,22.31017208,-60.1380806,-0.022243977,-0.539616674,0.352575243,-0.782300502,14.97934318,3.081565261
17.699292,-10.59761715,22.40349388,-60.162611,-0.746445239,-1.677951351,0.440642789,2.144420892,11.04006347,-0.960799813
17.707625,-10.56134582,22.41725969,-60.1309967,0.360255837,-0.479368717,3.21954754,2.341467858,0.512576103,3.418037616
17.715958,-10.56905985,22.40655279,-60.14302445,0.050807714,-0.837170881,4.676637843,-1.24687497,-1.483853935,-1.932455659
17.724291,-10.57687402,22.30664015,-60.09423828,0.338425219,-0.309862131,4.672682509,-3.724749353,-13.24496746,2.793569788
17.732624,-10.61575079,22.17411614,-60.09402658,0.438903124,-1.309972525,2.381292179,-5.545048058,-16.09823394,-3.289501344
17.740957,-10.62722945,21.9674592,-60.03353693,-1.381609164,-0.661589444,2.367103457,-4.669923187,-26.08078384,1.705959469
17.74929,-10.65569544,21.74921513,-60.02344895,0.319620207,-1.497033656,1.579036772,-4.715525866,-26.40777207,-4.120195001
17.757623,-10.66110063,21.47634745,-59.9552803,-2.44148904,-0.089679644,3.019533995,-4.244155675,-34.05097485,1.076473862
17.765956,-10.69196582,21.22965193,-59.93154525,0.385949936,-0.325732052,1.843612405,-5.574122846,-30.0446825,-3.257705689
17.774289,-10.69840884,20.93633652,-59.85830498,-3.431387544,-0.461937304,2.669700704,-4.558272898,-36.57122135,1.167367637
17.782622,-10.69646382,20.66557121,-59.81985665,1.389839172,-0.386417089,1.072510049,-2.210676789,-33.1902709,-2.164579973
17.790955,-10.66428852,20.34538317,-59.74656485,-4.271405817,-0.207896262,3.1014615,0.14753145,-39.74706841,0.609313429
17.799288,-10.64167356,20.08182907,-59.70468523,1.139919877,-1.508504913,1.403340172,0.21018754,-32.41742992,-1.575388596
17.807621,-10.60958338,19.76246405,-59.63496588,-4.119298339,0.08905779,2.793318175,0.335409681,-39.57658195,0.287450135
17.815954,-10.59937692,19.50616646,-59.6006527,-0.428497493,-1.07943365,0.429422356,-0.9153696,-31.39901495,-2.254630555
17.824287,-10.55881071,19.19932508,-59.53974913,-2.740645468,-0.740325198,3.368728876,1.813175499,-37.92499542,-0.350299299
17.83262,-10.53265357,18.94728327,-59.51052095,-0.590507716,-0.101132184,2.663174182,1.210782767,-30.79900122,-2.657145564
17.840953,-10.49345851,18.68264437,-59.46327783,-4.26649499,-1.034902722,1.404541988,2.212265581,-32.66511297,-0.893434599
17.849286,-10.44594145,18.44917679,-59.42901228,0.026494801,-0.846807972,1.76641269,3.65861896,-28.7222867,-1.626322657
17.857619,-10.39296365,18.22404337,-59.38929365,-3.811038196,0.078115359,3.825488597,4.17634654,-27.84794045,-0.82039243
17.865952,-10.35886192,18.01913023,-59.35144995,-1.622670383,-1.658762589,0.47435319,1.928589255,-25.4259882,-0.55936376
17.874285,-10.3028779,17.86099577,-59.3091774,-2.732549608,-0.2221331,3.16217193,4.514555157,-19.99861121,0.976325862
17.882618,-10.2608614,17.67899895,-59.2679634,-1.213728242,-0.469857555,2.131014295,2.747729689,-22.787323,0.346733809
17.890951,-10.22385454,17.58232641,-59.2316704,-4.551143825,-1.141117543,1.119325761,2.479535028,-12.61836183,1.654071614
17.899284,-10.17439866,17.446064,-59.19183733,0.427227229,0.080213651,2.578296989,3.759373397,-17.36555624,1.212872703
17.907617,-10.12836885,17.37909222,-59.15719413,-4.447989851,-0.229854778,3.160045169,3.576307997,-9.066738724,2.100421876
17.91595,-10.0883553,17.2978344,-59.12126348,-0.523837716,-0.787633628,2.041756123,2.84310355,-10.78989518,1.975418173
17.924283,-10.02981997,17.25664187,-59.09020045,-2.840570301,-0.290837236,4.169741035,5.164399922,-5.944321513,2.240848696
17.932616,-9.983468296,17.21581507,-59.04525185,-1.7026117,-0.633693829,2.36865478,3.310726699,-6.186308861,3.851363152
17.940949,-9.942824127,17.20025182,-59.0264244,-1.418734081,-1.018270388,3.587017313,3.466102481,-2.671311945,1.407255873
17.949282,-9.910632849,17.1838584,-58.98925783,-2.732774347,-0.889584005,1.069030955,1.838144898,-3.129810214,3.448310286
17.957615,-9.892144204,17.19104624,-58.96331213,-0.930343881,-0.419772912,1.261313073,0.620165587,-0.123361424,2.700307273
17.965948,-9.873322963,17.20545578,-58.93816758,-2.320042297,-0.877625615,0.633203179,0.622297928,0.757768393,2.696791582
17.974281,-9.859667778,17.2372756,-58.91591073,-2.928481698,-0.206569031,1.3823511,0.218223691,2.858481705,2.802108154
17.982614,-9.826964856,17.28926015,-58.90572738,-0.814106945,-1.012636796,3.425302029,2.805101261,5.494410277,1.771054685
17.990947,-9.804789067,17.3578825,-58.87963485,-3.646802619,-0.415825516,3.083978832,1.087679684,7.143170118,3.981191874
17.99928,-9.81512308,17.42800617,-58.88316535,1.008298993,-1.002132848,2.077174887,-1.872276107,7.898528455,0.594362557
18.007613,-9.837224008,17.4925313,-58.85634995,-4.682348818,-1.821714692,-1.53898225,-4.314791627,6.652154863,3.962733805
18.015946,-9.863659144,17.57506132,-58.85101508,1.239858091,0.857728862,1.385133162,-4.035343707,9.184967994,1.890939355
18.024279,-9.877430439,17.6413064,-58.8362484,-4.229276173,-1.500623487,2.460894376,-2.942950964,7.093280256,2.62339437
18.032612,-9.884752273,17.71754694,-58.8284416,0.711961716,0.214583844,5.247617901,-1.747870803,8.385717511,2.072652757
18.040945,-9.933511972,17.80049896,-58.85190965,-3.267158002,-2.149232239,2.464317449,-5.857551098,9.823807298,-1.367912293
18.049278,-9.98189187,17.86333275,-58.8344383,0.438359916,0.19100973,-0.013563424,-6.996673346,6.605323642,2.917382716
18.057611,-10.02491355,17.92375136,-58.86837768,-2.699640505,-0.81115856,2.485420599,-4.766265571,7.365963967,-2.993888141
18.065944,-10.05364084,17.98513985,-58.8493004,-0.897902146,-0.802646414,2.58183375,-4.69161576,6.417745888,2.98769325
18.074277,-10.06900239,18.02249193,-58.87173083,-0.532549739,-0.055774673,5.7268188,-1.835590005,4.406346828,-2.16168803
18.08261,-10.06471706,18.01918078,-58.84650803,-1.55353576,0.789243367,8.469031094,-0.982123196,-1.339778483,2.26965785
18.090943,-10.08644605,17.90367174,-58.83910753,0.632502615,-0.940053314,7.378433808,-3.675748751,-14.24960852,-2.010157332
18.099276,-10.06920504,17.77478457,-58.7959118,-0.39286685,0.134744954,6.82039994,-0.094504297,-16.54314744,1.674028464
18.107609,-10.01775527,17.53760767,-58.7681732,-0.454948142,-0.687384481,11.14656806,4.383258641,-29.03010226,-2.24966976
18.115942,-9.92934513,17.25605893,-58.69740868,0.036694959,-0.376916506,8.904016256,7.518235445,-35.1167407,1.58025077
18.124275,-9.854624987,16.78304505,-58.61736298,0.645602036,0.479574204,13.94372296,5.376716853,-57.94920921,-1.110464394
18.132608,-9.746357918,16.47572303,-58.5417137,-4.173275411,-0.660293311,11.4513228,9.763753772,-38.27127266,1.830918968
18.140941,-9.589699268,15.81790376,-58.42537498,2.651211379,-0.528368205,11.98735797,14.19943333,-80.52441597,-0.434227824
18.149274,-9.415269375,15.38822699,-58.32950593,-6.903657079,0.345130402,13.763322,17.19431043,-53.12549782,1.898715615
18.157607,-9.239326239,14.69116497,-58.2159691,2.328667246,-1.034168176,13.01556408,16.87181497,-85.12797928,-0.963621259
18.16594,-9.015249014,14.17458892,-58.10561563,-7.618168831,-0.157816328,14.65722072,22.91619969,-63.67953968,2.312879384
18.174273,-8.817610979,13.50009012,-57.99670408,0.812088192,-0.460964024,15.25924802,19.91740799,-82.38619232,-0.396886453
18.182606,-8.59621048,12.97756195,-57.89014245,-8.407762289,-1.066300504,14.89171314,22.93963242,-64.30419445,2.284218669
18.190939,-8.395823002,12.37875438,-57.78772548,-0.13546592,-1.019915216,15.82090962,20.69256735,-73.29969788,0.862043947
18.199272,-8.162836552,11.86641908,-57.6893215,-7.930984616,-0.123648633,14.32934881,24.74801064,-62.94178677,2.040467657
18.207605,-7.969410301,11.39641905,-57.60219573,-0.784446702,-1.345285908,15.46680928,20.45332289,-57.73724461,1.841217637
18.215938,-7.750453949,10.94579148,-57.51088525,-7.014763713,-1.379726297,14.37302494,23.43303204,-55.47932053,2.732605837
18.224271,-7.529108882,10.61080837,-57.44051933,-2.293570012,0.204448223,15.69403624,24.339993,-41.40728188,2.493090212
18.232604,-7.267269135,10.17509556,-57.36162565,-6.694725633,-0.971624024,15.68661642,28.95647717,-53.48608208,1.969313234
18.240937,-7.055135131,9.948181393,-57.3179188,-1.459890843,-1.351561055,12.92584884,23.90648603,-28.12646866,1.349940315
18.24927,-6.857289195,9.581057312,-57.2631855,-4.609570026,-1.155619798,16.18732763,21.89614439,-44.96104813,0.586148448
18.257603,-6.631001115,9.441470862,-57.23143575,-4.653248847,-1.062445239,18.25633645,25.85795689,-17.53628755,1.381972596
18.265936,-6.434766293,9.153553009,-57.18631933,-3.418360502,-1.451246947,16.86955738,21.9284482,-35.3788619,0.872847796
18.274269,-6.273575068,9.082609653,-57.16892815,-6.550782026,-1.497691251,15.44745695,18.34692002,-9.174260854,0.892335892
18.282602,-6.12692833,8.898989081,-57.151968,-2.541897051,-1.765324653,14.6692214,16.53623176,-22.56649995,-0.898046076
18.290935,-5.985304237,8.90692699,-57.13789748,-6.326754928,-1.578141019,16.38523686,16.08184457,0.305911064,1.389912099
18.299268,-5.872261048,8.928768753,-57.15106395,-3.24939242,-0.66383145,18.44383765,13.06968165,2.316325308,-1.763770756
18.307601,-5.755314827,8.928278208,-57.1452007,-4.812869907,0.067674101,16.68549919,13.24754119,-0.591147661,0.303967335
18.315934,-5.713270903,9.099777579,-57.1783371,-4.307907879,-3.804616988,10.79780662,4.930490016,20.42189765,-2.362298667
18.324267,-5.635821223,9.124821185,-57.173687,-4.98200348,-1.280203194,14.31216502,8.536979198,2.452774167,0.642235518
18.3326,-5.544401526,9.4009943,-57.21360398,-3.834425986,-2.466054008,13.98901152,10.98043442,32.99527598,-2.007410139
18.340933,-5.506628275,9.521493911,-57.20778273,-3.751289636,-0.663401738,18.87394023,3.742459446,13.84785211,1.868968219
18.349266,-5.451919317,9.802277088,-57.22759438,-4.573121906,1.083744317,18.26191115,6.213916719,33.30864668,0.36821381
18.357599,-5.457231045,10.08541393,-57.23872373,-3.881034374,-2.6506413,15.87150884,-1.061748773,33.48816061,1.549492002
18.365932,-5.448399067,10.30767226,-57.25909043,-3.323653162,-0.192074821,17.57493663,0.763483792,26.32445765,-0.362342656
18.374265,-5.440800548,10.68079472,-57.28290178,-4.09196055,-1.943674207,12.57728553,0.737355232,44.37789631,1.068989664
18.382598,-5.462771296,10.95048499,-57.31545828,-2.370636217,-1.626941741,12.05001909,-2.604761884,32.12439728,-1.237670839
18.390931,-5.481717706,11.26907611,-57.32915685,-4.617302358,-0.799438424,16.16531468,-2.684832573,37.73557663,1.806638576
18.399264,-5.469976902,11.65472341,-57.36536598,-2.596212387,-2.468273908,14.41969228,1.542950247,46.01326275,-0.287913725
18.407597,-5.473348499,11.94271898,-57.37669563,-4.141786695,0.504731626,17.45437753,-0.83475589,34.05915928,1.707635224
18.41593,-5.480737329,12.26973582,-57.40909005,-1.597832057,-0.893632058,14.89449287,-0.80196166,38.96091557,-0.483303487
18.424263,-5.472411394,12.63725638,-57.4273052,-5.744700551,-0.798789008,17.93183994,0.766398072,43.6342392,1.810071826
18.432596,-5.497189641,12.97106075,-57.46002958,-0.433084175,-1.442912892,15.55148769,-2.825874694,39.77501392,-0.409097761
18.440929,-5.560046911,13.27441525,-57.47495653,-5.697576881,-2.343918502,15.37118674,-7.876867831,35.9368639,1.471674025
18.449262,-5.5812639,13.65365672,-57.50504495,-2.142388597,0.049452096,9.89329958,-2.405938864,45.16126347,0.504789367
18.457595,-5.596682787,13.95174146,-57.52726365,-3.513745606,-2.806913868,12.0282203,-1.948937834,35.40398789,0.517632187
18.465928,-5.571787238,14.29940057,-57.55427553,-2.957338601,-0.614960555,17.35547972,3.122434437,41.35262966,0.55038061
18.474261,-5.591346622,14.55416465,-57.58348655,-3.286509473,-0.491790518,17.937639,-2.278891594,30.29873991,-0.738023222
18.482594,-5.59695816,14.92297769,-57.6115265,-3.846272081,-0.853274353,14.4082725,-0.462655045,43.89000321,0.712817252
18.490927,-5.613247395,15.14993572,-57.65041735,-1.788802684,-1.72907348,14.87926865,-1.525222089,27.08527804,-2.166231275
18.49926,-5.660459399,15.44853425,-57.67819023,-3.487271085,-2.867228925,13.99513471,-5.436760307,35.50352907,-0.054105461
18.507593,-5.687212467,15.69438195,-57.7144165,-2.245343462,0.41675888,14.26196218,-2.841321811,29.31147099,-1.600483164
18.515926,-5.713698149,15.92578316,-57.73330308,-4.21173513,-0.521008179,13.46150243,-3.225760281,27.37698746,0.237826357
18.524259,-5.720738172,16.20626783,-57.7828121,-2.132573694,-3.057078719,11.94550371,0.025636543,33.60310364,-2.73319459
18.532592,-5.727575064,16.34264898,-57.79357145,-3.076685712,-1.193449557,13.24700546,-1.097256514,15.94071842,0.029664531
18.540925,-5.739991546,16.56818581,-57.84616853,-3.178645969,-2.109455556,16.43812489,-0.488457829,27.07099581,-3.669786275
18.549258,-5.756619692,16.69751668,-57.86114885,-1.815178394,0.445167709,16.31677437,-2.147597544,15.14200592,-0.477904111
18.557591,-5.828842998,16.84258413,-57.91267585,-3.549052075,-1.971361708,15.07380915,-7.658541322,17.46261382,-4.538800373
18.565924,-5.86861229,17.02122903,-57.95035363,-3.66728583,-1.107203715,13.75322414,-4.132449026,21.29421473,-2.428867608
18.574257,-5.913101077,17.06901384,-58.00450135,-0.797949895,-1.661995851,11.45793724,-4.185705453,5.884643894,-5.993091084
18.58259,-5.973489761,17.17343545,-58.0489235,-4.698380947,-2.668522239,12.04812861,-6.371900678,12.5227828,-4.076806783
18.590923,-6.048378706,17.23454237,-58.10596848,-0.810776334,-1.052314773,12.84140349,-7.705230474,7.510056617,-6.075486589
18.599256,-6.132136583,17.27133179,-58.1469326,-4.259037972,-1.889819257,13.81047702,-9.335390568,4.423357681,-4.512722999
18.607589,-6.186757684,17.35296869,-58.20019533,-3.514446795,-0.792327177,15.38705492,-5.371465683,9.931287107,-5.406496987
18.615922,-6.248959303,17.3817358,-58.2354603,-2.463986337,-2.440755762,12.20988071,-6.919916988,3.40594466,-3.955997676
18.624255,-6.33183217,17.36673474,-58.2802868,-2.835924447,-1.204777375,14.30125237,-9.048117221,-1.690600522,-5.686261505
18.632588,-6.427151918,17.41390848,-58.3113613,-4.217397452,-0.805685584,15.59127903,-11.05770206,5.556282282,-3.225392759
18.640921,-6.534173847,17.42462444,-58.35121725,-2.13713941,-2.328749344,12.27645254,-12.11368084,1.332660824,-4.769880056
18.649254,-6.62117064,17.41126967,-58.37913515,-4.04703331,-0.175643962,14.42731428,-10.17946958,-1.691711536,-3.691069305
18.657587,-6.719861269,17.43007994,-58.41786005,-2.316093743,-2.486966415,10.41220164,-11.14966321,2.298307985,-4.529093504
18.66592,-6.824614525,17.38141561,-58.44716263,-2.243903127,-1.034466744,11.01915312,-12.24972558,-5.868088216,-4.34764278
18.674253,-6.930649162,17.33780074,-58.47408105,-4.111283153,-0.586797971,14.34189963,-12.47262668,-5.282453537,-4.078744173
18.682586,-7.024236679,17.35193014,-58.5115738,-3.450508177,-2.341392577,13.91717434,-10.61106205,1.735252291,-4.367336154
18.690919,-7.106747627,17.31444359,-58.54260635,-2.871480465,-0.026613314,13.59896255,-9.52884865,-4.483202458,-4.475940824
18.699252,-7.208757401,17.24356628,-58.5674858,-1.603877783,-2.121201188,11.36198354,-12.05525577,-8.547820807,-4.222401798
18.707585,-7.292142511,17.18452144,-58.59549523,-4.329453111,-0.452892497,15.70025731,-9.743698001,-7.080368042,-4.472941011
18.715918,-7.392470479,17.12904883,-58.6147213,-3.101765096,-1.412292943,14.28379798,-12.06395078,-6.786495924,-3.348995
18.724251,-7.502496004,17.05140019,-58.64889908,-2.542316556,-1.239133954,13.21040201,-12.72949362,-9.18849778,-5.487508923
18.732584,-7.585542083,16.9731276,-58.66909793,-3.838237167,-0.367227294,11.77558971,-9.95628667,-9.467170477,-3.883881092
18.740917,-7.659584046,16.88009358,-58.70732305,-2.079234421,-1.874640599,9.530026674,-8.270559907,-10.940364,-6.222355366
18.74925,-7.725406766,16.78448701,-58.7257099,-3.4028368,-0.725521058,12.65570235,-7.967565537,-11.55292582,-3.934353709
18.757583,-7.793928862,16.68025255,-58.7540703,-3.052355274,-1.358284097,14.31362438,-8.002096952,-12.41545606,-5.273059368
18.765916,-7.821769357,16.60216069,-58.76601793,-3.835807025,-0.639226366,14.76349282,-3.630933225,-9.560350536,-2.977965504
18.774249,-7.849044442,16.50473571,-58.79016495,-3.241714999,-0.333636811,12.24367881,-3.183353469,-11.65787637,-4.740174607
18.782582,-7.87961185,16.3978374,-58.79557418,-1.990651384,-1.997468919,12.06205464,-4.171705843,-13.08317876,-2.721244127
18.790915,-7.8941288,16.27607131,-58.81013873,-4.565235585,-0.442988292,16.78097773,-1.978437364,-14.69916964,-4.055896223
18.799248,-7.926787853,16.18814516,-58.82188035,-2.538133204,-1.021480248,13.45603895,-4.225644738,-10.72264552,-3.158517629
18.807581,-7.959675431,16.08241582,-58.84656715,-4.502277315,-1.693130691,9.063433171,-3.851946354,-12.62870037,-4.96796161
18.815914,-7.964147687,15.96106529,-58.8531456,-0.956244618,-1.273912072,8.408670981,-0.998266837,-14.77862811,-3.110221848
18.824247,-7.941104889,15.81887913,-58.8731556,-3.555781305,-1.71667479,13.10964012,2.672327414,-17.03178334,-5.050093919
18.83258,-7.899983883,15.70096254,-58.87657358,-3.668541551,0.574207947,17.67543578,4.35941875,-14.41900611,-2.712650694
18.840913,-7.869449854,15.59312725,-58.89513395,-3.496565879,-0.942094281,14.11110651,3.526434213,-12.97629917,-4.298392504
18.849246,-7.840014458,15.45213199,-58.89265253,-2.910210505,-0.992416457,12.05239439,2.768835303,-17.25386214,-2.41363626
18.857579,-7.819884419,15.29235601,-58.8995056,-2.651555047,-2.167470724,12.1306262,1.906938613,-19.34207297,-3.790296249
18.865912,-7.777451992,15.17074609,-58.8941574,-4.355853498,-0.711108729,14.54351092,4.240796417,-14.99651694,-1.762010311
18.874245,-7.73071897,15.0526619,-58.8990345,-3.846739847,0.495676037,13.1960342,5.00876844,-14.42529345,-2.812126279
18.882578,-7.691785097,14.94340277,-58.88932418,-2.497391772,-2.652735561,8.514228583,3.712178886,-13.59273148,-1.083511234
18.890911,-7.634318709,14.78867817,-58.88895798,-2.631930113,-1.545783251,10.9160496,6.150399983,-18.86210418,-2.826910108
18.899244,-7.573588729,14.65584231,-58.8751049,-3.36047259,-1.877692103,13.88013101,6.173781216,-16.46038365,-0.938358572
18.907577,-7.504503727,14.56596732,-58.87363245,-4.834218144,0.202118924,16.39241863,7.517779678,-11.17160666,-1.641267598
18.91591,-7.456084967,14.4661839,-58.85555075,-2.377067314,-0.973376863,13.50492609,4.598190605,-12.59093833,0.064586286
18.924243,-7.440673709,14.36256123,-58.852623,-3.789429009,-1.921557724,12.02980244,1.028814942,-12.82714343,-1.670352638
18.932576,-7.433176279,14.25274825,-58.83610535,-3.82225436,-1.729202569,11.30351067,-0.270777628,-13.77074647,-0.188389681
18.940909,-7.399750471,14.19033528,-58.84098053,-3.174356029,-1.102585264,11.3996563,3.417854719,-7.80907023,-1.927672744
18.949242,-7.361563206,14.13003993,-58.83197403,-3.811990231,-0.889156043,9.558497907,3.64867121,-7.761748493,-0.291224301
18.957575,-7.357884646,14.05442333,-58.84129715,-3.287081018,-0.993741194,11.88161087,-0.036548235,-9.315215706,-2.634705723
18.965908,-7.332078219,14.02815867,-58.84043883,-4.519708932,-0.613528893,9.009711981,2.388152927,-3.596783355,-0.67639529
18.974241,-7.343611837,14.07658529,-58.8841896,-2.550339729,-2.669280469,8.398561954,-0.843752146,5.958944143,-4.696930133
18.982574,-7.349326849,14.09664083,-58.91471293,-5.357175827,-1.827465385,6.558000327,-0.48090402,2.382934451,-3.571770758
18.990907,-7.385556102,14.23321247,-58.98526955,-3.401639879,-1.250634045,7.158756674,-3.039565385,16.85034227,-6.439315215
18.99924,-7.416400671,14.38403964,-59.03085325,-3.973937094,-1.524167121,6.078070998,-3.009554953,18.17435336,-3.301195884
19.007573,-7.473036885,14.60388637,-59.1052189,-2.715011776,-2.07153675,6.276965559,-5.329314411,26.81910944,-5.543009698
19.015906,-7.557625055,14.83353448,-59.1437397,-5.777080715,-0.51345114,8.663069844,-9.685351729,27.43062067,-1.074696779
19.024239,-7.647046328,15.22078634,-59.20655823,-2.970525563,-1.019643694,4.773223996,-9.530704738,46.5644989,-1.456807494
19.032572,-7.751020789,15.46797514,-59.224617,-2.101820469,-1.743107677,3.278312235,-12.57189679,29.21345139,1.571789622
19.040905,-7.839098811,15.9614048,-59.29259875,-5.552446008,-0.752288051,6.294485194,-9.157399416,59.25061035,-0.048575878
19.049238,-7.970816016,16.30736375,-59.33190343,0.738493085,-2.280006826,1.815702199,-15.21185637,41.26678562,1.001875848
19.057571,-8.080549121,16.76947713,-59.39144515,-5.347533033,0.06502433,5.791683615,-11.88828182,55.40261174,0.568618395
19.065904,-8.227322936,17.21918535,-59.44480323,-1.783829182,-1.683283299,2.022744149,-16.48129678,53.8108902,1.35263145
19.074237,-8.359640837,17.66627598,-59.49947548,-0.374183456,-0.821809516,4.899202109,-14.62602663,53.52620983,1.16076997
19.08257,-8.523732424,18.17865896,-59.55489158,-5.272883559,-1.468394652,2.889959738,-18.41848374,61.27363491,2.531640112
19.090903,-8.646712542,18.55495024,-59.60898588,1.829076499,-0.336541614,1.05225122,-13.42057872,45.10359192,0.255104467
19.099236,-8.804014206,19.03950358,-59.67290308,-3.971792996,-0.132386118,6.999537944,-17.17121935,58.09767723,1.388226956
19.107569,-8.980890274,19.41580487,-59.741251,0.717157573,-1.662801162,-0.02737385,-19.22611976,45.3463831,-1.056602031
19.115902,-9.112855911,19.81627131,-59.80748748,-2.086194098,-1.20454225,0.626935683,-13.95693183,48.15898037,-0.099492166
19.124235,-9.214337111,20.14207363,-59.8674507,-0.335887771,0.25480916,5.144436538,-10.40945226,39.21009922,-0.83330679
19.132568,-9.349443674,20.43256331,-59.91245843,-1.208365679,0.325895015,5.068354546,-15.11680627,34.73968697,0.348274425
19.140901,-9.488930225,20.66485548,-59.954113,-0.715643302,-1.245580666,1.361745767,-15.68581295,27.80344057,-0.440875918
19.149234,-9.589418411,20.86628246,-59.9832306,-0.521716118,-1.108446412,-1.025566846,-11.57978391,23.89717317,0.512381554
19.157567,-9.65845108,20.99947262,-60.0052681,0.211255133,-0.08839223,1.980411321,-8.057741642,15.70922208,-0.159509689
19.1659,-9.737704278,21.12604189,-60.01474,-1.598333359,-0.055745945,3.277599156,-9.851123453,14.6692338,1.252136886
19.174233,-9.812095403,21.15606451,-60.01740648,0.902112782,-0.1687235,3.011869148,-9.535630228,3.139389694,-0.075923801
19.182566,-9.872671842,21.18616247,-60.01195338,-2.287982226,-0.780413225,0.259329271,-8.270046472,2.977962137,0.944800377
19.190899,-9.900850775,21.11385632,-59.99410438,1.892907083,-1.204550788,-0.153646905,-4.844884813,-9.356788278,0.096335158
19.199232,-9.906876564,21.03621817,-59.9706116,-2.958558053,-0.648768984,1.428359874,-2.512657285,-10.09250641,0.648039675
19.207565,-9.897553682,20.86969614,-59.93430328,2.341225088,-0.007956099,2.737098381,-1.076892957,-20.85480833,0.209192097
19.215898,-9.893269063,20.68800163,-59.89941025,-3.315319658,-0.680009291,4.017843919,-1.792064816,-22.61206102,-0.256401897
19.224231,-9.883807897,20.47882366,-59.84991455,1.787229419,0.391343936,3.125428248,-1.536326826,-26.15325165,0.825381115
19.232564,-9.874924898,20.2247324,-59.81882858,-3.468312681,-1.127790816,2.282487512,-1.119070403,-31.09969235,-2.147156134
19.240897,-9.843517542,19.98095751,-59.7592392,0.608970106,-0.061603628,2.032649458,0.781791687,-30.44681311,1.283544302
19.24923,-9.812015773,19.69490194,-59.73688508,-3.407196522,-1.211238722,1.408834279,1.946316198,-34.70687104,-3.758306623
19.257563,-9.760189535,19.41918946,-59.66998863,-0.361871511,0.25502513,3.033896089,3.037969768,-34.370677,1.516133191
19.265896,-9.717260599,19.12727165,-59.65967945,-3.01845181,-1.685455472,2.072839329,3.788084477,-35.17148399,-5.16681671
19.274229,-9.653270245,18.84958315,-59.59036825,-1.967854613,0.176226847,2.825300932,4.487565637,-34.65151405,1.830856085
19.282562,-9.603130341,18.5743475,-59.57797813,-1.699501753,-1.935152531,1.007435027,4.609315507,-33.25628853,-4.521701813
19.290895,-9.540696383,18.32123232,-59.51501845,-3.690835655,0.771047756,3.780866981,4.60182935,-31.61567354,1.694746616
19.299228,-9.517508507,18.11732054,-59.51140213,0.030910298,-0.919468924,3.818660051,1.765555203,-24.6556139,-4.057380573
19.307561,-9.499594212,17.91477156,-59.4549961,-4.743578881,-0.770750982,3.555669695,-0.520164788,-25.50303221,1.988499849
