SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
728605959,-4.372608662,4.035979271,-143.8886108,-0.373947859,-1.182167649,10.66960812,-0.816056728,6.56090641,-0.353591681, 
728614292,-4.365839481,4.071322918,-143.8862762,-0.920605242,-0.293641835,15.31130886,-0.771769643,3.988776684,-0.04432543, 
728622625,-4.339377403,4.147131443,-143.8961334,2.315198183,-1.228875518,6.639840126,1.731061578,9.081169128,-0.967155218, 
728630958,-4.321743965,4.134651184,-143.8910675,-0.34541595,-0.305408716,6.065796852,0.506726444,-1.754972219,-0.156413347, 
728639291,-4.332406044,4.191255093,-143.8981018,0.585754335,-1.477413535,10.74742794,-2.747933865,6.757394314,-0.805785477, 
728647624,-4.312629223,4.266243935,-143.9035339,0.186783627,0.116092302,13.13735676,0.859408855,8.810016632,-0.62023592, 
728655957,-4.304730415,4.212888718,-143.9065552,1.963131547,-1.620905876,3.981883287,-0.554535329,-6.437893867,-1.318684697, 
728664290,-4.322265625,4.30756712,-143.91539,-1.818841696,-1.007139683,13.39277458,-3.588362455,11.20312977,-0.848253906, 
728672623,-4.335711002,4.363465786,-143.9298248,-0.265516013,0.037431326,13.81104183,-3.011657715,6.73895216,-1.695854545, 
728680956,-4.342808247,4.386569023,-143.9260864,2.52524662,-1.359626651,3.118412256,-2.450219393,2.523463249,0.010220079, 
728689289,-4.365446568,4.439015865,-143.9304657,-1.23702836,-1.020454288,11.33772945,-4.206587791,6.235734463,-0.521236956, 
728697622,-4.398021221,4.465723991,-143.9229889,0.750924408,0.106808066,7.8365798,-5.539399147,2.924992323,0.48311016, 
728705955,-4.421581745,4.515452862,-143.9251251,1.589049339,-1.742766142,10.20361328,-4.336528778,5.889071465,-0.275007278, 
728714288,-4.444788933,4.549372196,-143.9171295,-0.839879453,0.107372895,11.69659996,-4.42015934,3.787705421,0.607518435, 
728722621,-4.500521183,4.557103157,-143.9208221,2.178823709,-1.614463449,5.692594528,-8.183222771,0.879157484,-0.847869515, 
728730954,-4.527992725,4.575165749,-143.9099121,0.018215643,-0.617527723,14.22475243,-4.960542679,1.865459204,0.816837966, 
728739287,-4.558459759,4.575462818,-143.9157562,0.108814426,-0.738672495,10.48071098,-5.13082552,0.010860435,-1.173938632, 
728747620,-4.583374023,4.61187458,-143.9179688,1.29608357,0.164144844,4.195175171,-4.527739048,4.187978745,-0.571287155, 
728755953,-4.620245934,4.562559128,-143.923233,-0.687003255,-1.467486262,12.30050182,-5.904734612,-5.928145409,-1.583177328, 
728764286,-4.647277355,4.601007938,-143.925354,0.870898008,0.120420225,10.09077835,-4.783547878,4.432491302,-0.53724575, 
728772619,-4.664039135,4.606366158,-143.9237823,0.805243909,-0.650972784,6.561571121,-3.5560112,0.546684623,-0.239429057, 
728780952,-4.67331028,4.552735806,-143.8999329,0.29211691,-0.682907701,11.08506203,-2.901414156,-6.828640461,1.656549573, 
728789285,-4.681236744,4.635217667,-143.9065704,-0.888110042,-0.887672246,13.2108078,-2.417305231,9.850184441,-0.465218604, 
728797618,-4.685408115,4.612217903,-143.8966064,1.910502076,-0.252227426,4.549515247,-2.157576799,-3.027333498,0.295972496, 
728805951,-4.69597435,4.556773186,-143.8869629,0.729218602,-0.634197891,6.926177025,-2.890169144,-6.805048466,0.128250465, 
728814284,-4.686552048,4.646692753,-143.8951721,-1.992897749,-0.00374604,19.20281601,-0.350671709,10.66154099,-0.767236114, 
728822617,-4.680306911,4.60866785,-143.8993073,2.423015594,-1.11359179,3.736653328,-0.740520418,-4.587241173,-1.345042109, 
728830950,-4.671910286,4.632725239,-143.8905487,0.113500558,-1.163149357,7.987821102,-0.636731505,2.622539043,0.609644473, 
728839283,-4.661319256,4.65354538,-143.8900452,-0.872598708,0.465834796,12.64144707,-0.263455212,2.404766798,-0.214864999, 
728847616,-4.657852173,4.654027462,-143.8863525,1.766709328,-1.609682918,5.349103451,-1.181956053,-0.147243425,-0.219987839, 
728855949,-4.659802914,4.709313869,-143.8857117,-1.065513372,-1.113507271,13.45872593,-1.770980954,6.526327133,0.137010545, 
728864282,-4.652552128,4.702812195,-143.8801727,1.672706604,0.450800776,7.376140594,-0.743927062,-0.997072637,-0.077752016, 
728872615,-4.645026684,4.702822208,-143.8782806,1.391742945,-0.670915186,7.530370235,-0.646003842,-0.096578479,-0.253721774, 
728880948,-4.644535065,4.690083981,-143.8720245,-0.619688034,-1.409735441,13.05618,-1.561328411,-1.743855476,-0.055570081, 
728889281,-4.643983364,4.71159029,-143.8666077,0.968943894,-0.090139695,7.871512413,-1.518040538,2.441318274,0.372943252, 
728897614,-4.624402523,4.712852955,-143.864975,-0.085598074,-1.009387732,11.48725128,0.773216844,-0.02193859,-0.46660167, 
728905947,-4.645707607,4.69732523,-143.8572845,-0.28536728,-0.88543731,7.914991856,-4.162121296,-2.010499954,0.285726786, 
728914280,-4.681071281,4.775259018,-143.8655396,0.508386791,-1.416831732,10.24139118,-5.72200346,9.247380257,-0.899636149, 
728922613,-4.696065903,4.711662292,-143.8442078,1.225807786,0.36129269,7.996688843,-3.542640686,-7.895626068,1.439724803, 
728930946,-4.703953266,4.738125324,-143.848526,0.29752773,-1.209748387,10.64275265,-2.462257862,3.059005499,-0.940003932, 
728939279,-4.735394955,4.783892155,-143.837265,-1.040598989,-0.463314652,10.14101124,-5.415989876,5.282859802,1.312499285, 
728947612,-4.771776199,4.712907791,-143.8325043,3.682203531,-0.906638205,2.808154106,-5.972228527,-8.683982849,-0.819694042, 
728955945,-4.786457062,4.742904186,-143.8116302,-2.151304245,-0.610354722,18.60442924,-3.498405218,3.299344063,2.308329105, 
728964278,-4.827919483,4.744338036,-143.8201599,0.18304956,-0.440917313,8.888716698,-6.450470924,0.113906503,-1.678206325, 
728972611,-4.864787579,4.77559185,-143.8060608,1.208814025,-0.815473974,5.517066002,-6.09579134,3.51519537,1.515722513, 
728980944,-4.902183533,4.744623661,-143.8046417,-0.34984681,-0.596739531,12.83202267,-6.059341431,-3.854954481,-0.836880982, 
728989277,-4.918381214,4.778374195,-143.8069,0.364325821,0.149678916,7.442355633,-3.451889515,3.978863955,-0.401080489, 
728997610,-4.948683739,4.753597736,-143.8120728,0.970584869,-1.736503124,8.025383949,-5.145682335,-3.046365261,-1.555462956, 
729005943,-4.970280647,4.770746231,-143.8041077,0.187721461,0.646910071,10.10573483,-4.202028275,1.888486266,0.644966424, 
729014276,-4.963010311,4.805794716,-143.8170319,0.412831515,-0.640495896,12.99121475,-0.556712627,4.192461491,-1.866522312, 
729022609,-4.981764793,4.71634388,-143.8059998,1.375309944,-0.893115461,3.898553133,-3.890174866,-10.88806057,-0.099882722, 
729030942,-5.000446796,4.807706833,-143.8244324,-1.171531677,-1.02905333,15.39259052,-3.618792295,10.98730373,-1.942058682, 
729039275,-4.999088287,4.748929977,-143.8185425,1.361102462,0.21782425,7.13673687,-1.426341414,-7.167695522,-0.393140078, 
729047608,-4.980151176,4.753092289,-143.8267212,0.350448668,-0.836082458,8.804588318,0.793938816,0.461004943,-1.638376117, 
729055941,-4.983766079,4.746877193,-143.8304901,-0.918298006,-0.133755028,11.15312099,-1.926484942,-0.784243822,-0.993102252, 
729064274,-4.978218079,4.749019623,-143.8403778,2.563182592,-1.153363824,6.71690321,-0.797973037,0.236829206,-1.852101207, 
729072607,-4.937645912,4.697361946,-143.8301849,-0.662005246,0.602956414,12.75310612,3.238177061,-6.360436916,0.198023647, 
729080940,-4.914804935,4.717103958,-143.835556,-0.029851528,-1.29143548,8.238499641,1.231353164,2.298621655,-1.14381659, 
729089273,-4.892999649,4.724696636,-143.8376465,0.194815084,-0.687044799,9.10378933,1.107252002,0.849009395,-0.648257852, 
729097606,-4.880393028,4.638458252,-143.8210449,2.16151166,-0.555954933,7.042695522,-0.213200107,-10.5959568,0.396918267, 
729105939,-4.832178593,4.691633224,-143.8263702,-2.01861763,-0.050403628,16.7669239,4.30841732,6.333017349,-0.573720455, 
729114272,-4.806930065,4.622273922,-143.8147583,1.596948862,-0.983512282,5.190827847,1.352431655,-8.523047447,-0.01786593, 
729122605,-4.784126282,4.639925003,-143.8163757,-0.043657023,-0.081372194,8.38418293,1.222439289,2.047064066,-0.495187223, 
729130938,-4.756864548,4.617977619,-143.8082123,0.130694777,-1.052647114,13.15459251,1.629039645,-2.814376593,0.036397826, 
729139271,-4.715407372,4.592599869,-143.8183899,0.625134468,-0.449433714,5.646287441,3.542679071,-3.013399363,-1.946438551, 
729147604,-4.698200226,4.586610794,-143.8235931,-0.467193305,-1.441321015,11.34282398,0.55096215,-0.771206141,-1.386639357, 
729155937,-4.682478428,4.583847523,-143.8331299,0.861649156,-0.156495035,8.676692009,0.448377162,-0.317398787,-1.643165946, 
729164270,-4.633496284,4.59275198,-143.8361816,0.667226493,-0.134134263,11.28727818,4.34535265,0.992859066,-0.990540922, 
729172603,-4.615501881,4.475632668,-143.8418732,1.478572011,-0.583868563,3.748341799,0.682619452,-14.03436184,-2.294510841, 
729180936,-4.594594479,4.518454552,-143.8484497,-0.487177819,-1.800867081,15.270751,1.007356524,5.086756706,-1.08810544, 
729189269,-4.558530331,4.444974899,-143.8496246,0.132328898,0.704335213,9.286184311,2.809625864,-8.857621193,-1.324012756, 
729197602,-4.522266865,4.412891388,-143.8555756,1.254132986,-2.174202204,6.634910107,2.842642069,-3.87805891,-1.733635426, 
729205935,-4.51274395,4.378474236,-143.8579407,-2.159614086,0.067121416,12.0909729,-0.365784079,-4.175005436,-1.087951899, 
729214268,-4.518477917,4.362124443,-143.8681488,2.274023056,-1.278079629,8.113753319,-2.158421755,-1.95640254,-2.07996583, 
729222601,-4.470499039,4.326645851,-143.8620148,-0.384141743,0.447670043,11.67965031,4.171637058,-4.381045818,-0.082772397, 
729230934,-4.445349216,4.248024464,-143.8624878,0.827136755,-0.769016206,5.331363678,1.458986759,-9.492546082,-1.516324162, 
729239267,-4.442820072,4.28612709,-143.8697662,-0.95777756,-0.98651886,12.19913578,-1.16351378,4.546014786,-0.994895399, 
729247600,-4.424379349,4.167577744,-143.8591766,2.176827908,-0.555931807,7.486228466,0.557007134,-14.37059879,-0.563372314, 
729255933,-4.388496399,4.146089554,-143.8501892,-0.152863413,-0.658975124,12.71871662,2.696974039,-2.734178782,0.39497152, 
729264266,-4.378626823,4.104603767,-143.8493652,-1.604993463,-0.861054003,11.53938389,-0.387351245,-5.05595541,-1.008189082, 
729272599,-4.386962891,4.097979546,-143.8407593,1.519067168,-1.098472357,7.175808907,-2.604698896,-0.951376736,0.484646976, 
729280932,-4.368522644,4.048679829,-143.8371582,-0.391447097,0.276089281,11.92802238,0.618711889,-6.014901638,-0.74851203, 
729289265,-4.363616467,3.989446402,-143.8276978,1.001824737,-1.303130865,5.643889904,-1.019638777,-7.253068447,0.107041895, 
729297598,-4.363672256,4.019901276,-143.8321686,-1.337421298,-0.323264807,11.32527637,-1.534433484,3.604588747,-0.987006128, 
729305931,-4.37958765,3.934586048,-143.8157349,2.267067432,-1.296134591,6.508926868,-3.577066898,-10.4380722,0.701676488, 
729314264,-4.37486124,3.949006319,-143.8126678,-1.175643563,-0.512830615,15.03859901,-1.022942781,1.619434357,-0.225776657, 
729322597,-4.391889572,3.911531925,-143.8076172,-0.032666832,-0.948681593,8.239291191,-3.614847422,-4.609935284,-0.219193831, 
729330930,-4.429812908,3.900114536,-143.796524,1.585703611,-0.421375424,5.149508476,-6.205291271,-1.546113491,0.49822244, 
729339263,-4.443427086,3.882439613,-143.7906189,-1.162375212,-0.401587367,16.03420639,-3.213088036,-2.249505997,0.057734482, 
729347596,-4.458109379,3.880709887,-143.7895813,-0.10823039,-0.016831771,6.869423866,-3.335780621,-0.291579664,-0.617111027, 
729355929,-4.484004974,3.894570112,-143.7906799,0.912133753,-1.138194561,6.493721485,-4.628377438,1.58787775,-0.481227487, 
729364262,-4.51025486,3.840045929,-143.7715149,0.49209702,-0.745200038,8.747174263,-4.869176388,-6.772774696,1.037965775, 
729372595,-4.502892017,3.930972099,-143.7819519,-1.334760427,-0.421049148,16.30042648,-0.562040448,10.89483547,-0.867720664, 
729380928,-4.523555279,3.886221886,-143.7736053,1.472580671,-0.513795555,2.333971739,-4.113300323,-5.502257347,-0.157130525, 
729389261,-4.559109211,3.922972918,-143.7768555,0.378000587,-1.431058049,10.25126266,-5.770336628,4.347862244,-0.517727733, 
729397594,-4.551483154,3.950855494,-143.7672119,-0.928800404,1.329178691,15.58692074,-0.728148699,3.177241087,0.679571271, 
729405927,-4.558535576,3.93117857,-143.7841949,1.536641479,-1.812049508,1.975934148,-2.235981464,-2.272482157,-2.693912983, 
729414260,-4.593865871,3.991870403,-143.7759247,-1.293748617,-0.899588168,10.20864105,-5.873357773,7.116865158,0.836714804, 
729422593,-4.613023281,3.994490623,-143.7863007,1.519117236,0.219215691,11.45251369,-3.741816759,0.333394855,-1.69441998, 
729430926,-4.566722393,4.024349213,-143.780304,0.369451106,-0.110624135,12.26331329,3.940775394,3.451261997,0.262802035, 
729439259,-4.563752651,4.0206604,-143.7883606,-0.816966116,-1.013361692,6.602889061,-1.106368423,-0.443190277,-1.475290298, 
729447592,-4.580733299,4.086435795,-143.7961273,1.511627674,-0.911997914,7.720083714,-3.537338972,7.880117416,-1.029090405, 
729455925,-4.5507164,4.031582355,-143.7960052,0.72535044,0.583739698,12.9509058,2.070398569,-6.641783714,-0.989439368, 
729464258,-4.524085999,4.015436172,-143.8037872,0.419153124,-0.971979856,9.36047554,1.695457339,-1.914907336,-1.813807964, 
729472591,-4.502646446,4.078605175,-143.8197327,-1.817037582,-0.499652892,10.99222374,1.175796032,7.627484798,-1.786503553, 
729480924,-4.481781483,3.98615694,-143.8192139,3.616333723,-0.372867137,5.947891712,0.933075488,-11.12135601,-1.541938663, 
729489257,-4.42286253,4.029253483,-143.8227692,-2.164169073,-0.512657344,15.59092712,5.570123196,5.109195232,-0.506739259, 
729497590,-4.396155357,4.007841587,-143.8283997,0.388556093,-1.103901982,5.187278748,1.685160637,-2.562563658,-1.609944463, 
729505923,-4.390605927,4.009463787,-143.8244629,1.001369357,-0.618041456,5.807057858,-0.896690309,0.077713586,0.004405648, 
729514256,-4.35843277,4.024357796,-143.8273315,-0.672836006,-0.22504881,18.01109505,2.319830179,1.760261416,-0.9624933, 
729522589,-4.327069759,3.988124847,-143.8313904,0.789855957,-0.909786344,5.499475479,2.267628193,-4.378484249,-1.293249965, 
729530922,-4.311953545,3.999889851,-143.8358002,0.947191477,-0.65053612,6.799045086,0.283805698,1.399689913,-1.16858542, 
729539255,-4.296471119,3.976247072,-143.8244019,-1.005494237,-0.329197794,14.93721962,0.232500389,-3.011503935,0.66422832, 
729547588,-4.244085312,4.01174736,-143.834198,0.982181847,-0.487965435,9.571688652,4.802335739,4.288847446,-1.59385848, 
729555921,-4.222809792,3.975938082,-143.8238678,-0.327219993,-1.364011288,4.72668457,0.936558962,-4.457120419,0.43526268, 
729564254,-4.228890896,3.997906446,-143.822525,0.64489907,-0.164903238,9.2260952,-2.307753086,2.572899103,-0.3938317, 
729572587,-4.187072277,4.050680161,-143.8162231,-0.291833282,-0.838982463,14.50047684,3.435867786,6.180459023,0.736306787, 
729580920,-4.159929752,3.967187405,-143.8100433,1.879839659,-0.01787428,4.454840183,1.639695287,-10.08792305,-0.736831963, 
729589253,-4.166554451,4.014861584,-143.8045197,-0.702425838,-1.688645124,10.43783951,-2.372761965,5.577832699,0.594839394, 
729597586,-4.138321877,4.026250362,-143.799408,0.489766717,0.24676165,13.06257248,1.779574513,1.279430985,-0.041482251, 
729605919,-4.122493744,3.967927933,-143.7949982,0.982332349,-1.311964512,4.660411358,0.333958387,-7.099152088,-0.460659236, 
729614252,-4.135539532,4.05853653,-143.8044739,-1.951452732,-0.880918264,13.37122059,-3.052333593,10.89181519,-1.106189251, 
729622585,-4.143104553,4.056286812,-143.8000336,1.415179253,-0.916001618,9.550551414,-2.474834919,-0.387043893,0.029328302, 
729630918,-4.133439064,4.015425205,-143.8005676,1.516427517,0.133907765,5.573520184,-0.400158376,-4.920788765,-1.169609904, 
729639251,-4.13748312,4.086603165,-143.8049011,-1.473965526,-1.11207068,14.06207371,-1.979557872,8.478312492,-0.384123892, 
729647584,-4.155907631,4.043732643,-143.7995605,1.507557273,-0.841573298,4.208655834,-3.821093082,-5.211023808,-0.476309478, 
729655917,-4.174045563,4.035830975,-143.7899017,1.194087148,-0.402171075,10.57084656,-3.789049625,-1.109749675,0.602984667, 
729664250,-4.176577568,4.052988529,-143.784317,-1.462591171,-0.72779125,15.89470863,-1.914574623,1.97762394,0.047770552, 
729672583,-4.198850632,4.000285625,-143.7724304,1.918618321,-0.991560578,4.156538963,-4.302667141,-6.490661621,0.47555396, 
729680916,-4.227887154,4.04487896,-143.7697296,-1.108949423,-0.515622079,13.66551304,-5.069941521,5.287726402,-0.051036369, 
729689249,-4.241975784,4.018526077,-143.7693329,1.452078819,0.193024278,6.254088879,-3.223999977,-3.237267971,-0.667750299, 
729697582,-4.264610767,3.920435667,-143.7575226,1.794524074,-1.141736746,4.395505905,-4.380329609,-11.86458015,-0.228389382, 
729705915,-4.27696991,3.959560633,-143.758316,-2.156912565,0.014054451,19.34675789,-3.006765127,4.608129025,-0.226340175, 
729714248,-4.281130314,3.873869419,-143.755661,3.369491577,-0.930882037,2.508693457,-2.087777853,-10.29988194,-1.192509174, 
729722581,-4.285639763,3.786736727,-143.7444611,0.393886924,-0.575106859,9.838764191,-2.160292387,-10.6067934,0.074050769, 
729730914,-4.28456974,3.744127989,-143.7364197,-1.808905005,-0.112163,17.12273026,-1.501698732,-5.185307503,-0.194706619, 
729739247,-4.283229351,3.66738987,-143.736908,2.359760523,-0.946938396,1.356107354,-1.365712881,-9.259150505,-1.226576209, 
729747580,-4.296902657,3.593287945,-143.7251282,-0.584676623,-0.985397458,10.24192429,-3.294823647,-8.984233856,-0.040713836, 
729755913,-4.29609251,3.507802248,-143.7171478,0.072845362,0.707387984,12.30131531,-1.492836237,-10.38100338,-0.297599047, 
729764246,-4.271868229,3.44076252,-143.705368,1.582633972,-0.861907303,7.803089142,1.252484798,-8.140574455,0.03988136, 
729772579,-4.253069401,3.349284649,-143.6973267,-0.916180074,-1.120952487,9.37537384,0.669223189,-11.09756088,-0.338863552, 
729780912,-4.250862598,3.286723375,-143.6836853,1.156242013,-0.622360706,6.408080578,-1.399088025,-7.619531155,0.317539692, 
729789245,-4.229373932,3.207113028,-143.6873322,-0.475861639,-0.315884262,13.50297928,1.073902369,-9.574357033,-1.623647928, 
729797578,-4.21873045,3.11928606,-143.6760864,0.674581945,-0.953561902,7.152628899,-0.366731882,-10.61862659,-0.19637157, 
729805911,-4.203489304,3.121140242,-143.6929779,-1.345393419,-0.206304803,11.08512115,0.409136176,0.289876282,-2.483773708, 
729814244,-4.194175243,3.000324249,-143.6838837,1.093891978,-0.159092277,9.347558022,-0.51193893,-14.54667091,-0.73865056, 
729822577,-4.161813736,3.011711359,-143.6954956,-0.187225059,-1.570954204,10.15023708,2.427512646,1.384500861,-1.771288514, 
729830910,-4.145124912,2.963716507,-143.6897125,0.057281874,0.328987539,6.180473804,0.395560622,-5.80092001,-0.497902334, 
729839243,-4.146121502,2.923085213,-143.6939697,0.459851772,-1.697462678,7.614357471,-1.622674584,-4.906060696,-1.341430306, 
729847576,-4.134587288,2.939311504,-143.6927338,-0.897530019,-0.677257895,17.55598831,-0.192222044,1.928418994,-0.489116639, 
729855909,-4.134054661,2.905404091,-143.6988525,1.195111394,-0.404911101,4.046180725,-1.428698063,-4.085918903,-1.508307099, 
729864242,-4.136855602,2.906158209,-143.6950989,-0.113823526,-0.252228469,8.620862961,-1.92843163,0.05601833,-0.31824404, 
729872575,-4.147814274,2.877072573,-143.6956177,-0.530687869,-0.323925793,12.25529194,-2.84227109,-3.556524038,-0.794822633, 
729880908,-4.131456375,2.967021465,-143.705658,-0.292892337,-1.163764834,11.56018925,0.453192711,10.84988499,-1.188078046, 
729889241,-4.132686615,2.935746193,-143.707489,0.431132138,-0.217274755,1.648959994,-1.66691041,-3.807953119,-0.968743145, 
729897574,-4.144658089,3.001397133,-143.7100067,0.059902526,-1.229817629,11.53225708,-2.990090847,7.878503799,-0.496416718, 
729905907,-4.131597042,3.086934805,-143.7137451,-1.740466475,0.240736157,18.63900566,0.060756963,10.19085407,-0.188226193, 
729914240,-4.124827385,3.137345314,-143.7210693,2.357444286,-1.632291794,0.217286229,-0.711448252,6.093780518,-1.18905127, 
729922573,-4.130851746,3.169619799,-143.7200317,-0.216812208,0.44786942,8.207221031,-2.260110378,3.77466774,-0.080390282, 
729930906,-4.148015976,3.227128983,-143.7209167,-0.402593493,-1.184584022,14.51762581,-3.622941971,6.89069128,-0.370907009, 
729939239,-4.121697426,3.37087965,-143.7259369,-0.044258177,0.403180778,12.69501114,1.663184166,17.17009926,0.162855372, 
729947572,-4.118061543,3.355277061,-143.7280273,1.245767951,-1.437905073,0.125600681,-1.118893862,-1.84813118,-1.147069573, 
729955905,-4.131972313,3.468084335,-143.7214661,-0.324331552,-0.858156383,12.04695702,-3.246668577,13.36602116,1.276741505, 
729964238,-4.121441841,3.561443329,-143.7271271,-1.211290002,0.069405518,16.50838661,-0.262123287,11.22751427,-0.642161667, 
729972571,-4.101338863,3.612371922,-143.7229614,3.473231792,-1.309115291,2.248233318,0.852441847,5.980079174,0.453448892, 
729980904,-4.103717804,3.666609526,-143.7272644,-1.277076244,-0.503836751,10.04407406,-1.82023716,6.536931992,-0.823203087, 
729989237,-4.121714115,3.70216918,-143.7284088,1.677915692,-0.599275708,9.741660118,-3.679959059,4.187569141,-0.314222634, 
729997570,-4.107145309,3.763939381,-143.7433777,0.07370618,-0.648278773,13.5383749,0.300403774,7.5313797,-2.036319017, 
730005903,-4.101779461,3.758085728,-143.7441406,1.07113111,-0.628463089,5.420066833,-0.881039977,-0.77356267,-0.622643709, 
730014236,-4.112708569,3.838860989,-143.7630463,-1.087386489,-1.042822599,11.91889954,-2.725982428,9.842860222,-2.333085537, 
730022569,-4.094232082,3.844338655,-143.7633667,0.477595598,0.574023068,12.807374,0.689944983,0.57875365,-0.474618971, 
730030902,-4.073691368,3.882381916,-143.7710419,1.145239115,-1.504010201,6.354162216,0.961686492,4.633871555,-1.373730063, 
730039235,-4.067276955,3.949858665,-143.7770996,-1.115605354,-0.177268445,8.94726944,-0.710936069,8.048327446,-0.630635381, 
730047568,-4.079141617,3.939168215,-143.77948,1.65938127,-0.772536218,6.178663731,-2.968676805,-1.243378997,-1.152909517, 
730055901,-4.071593285,3.998484135,-143.7835236,-0.24596408,-1.12133348,15.92546844,-0.590651453,7.054749012,-0.457867235, 
730064234,-4.068281651,4.015703678,-143.782486,0.474602342,-0.140650868,7.297508717,-1.175424457,2.070501328,-0.505817115, 
730072567,-4.083331585,4.080836296,-143.7892914,0.230381757,-1.31375289,9.027311325,-3.279864073,7.774124622,-0.738599241, 
730080900,-4.078552723,4.103169918,-143.7887421,-0.878273904,0.644995332,14.74467564,-0.992897332,2.689776421,-0.521211267, 
730089233,-4.083081245,4.189534187,-143.8026276,0.591779351,-2.54866004,7.484950066,-1.952995896,10.37558556,-1.399805188, 
730097566,-4.100234985,4.255115032,-143.8099213,0.226551041,0.79553014,4.81575489,-3.556754351,7.935111523,-1.093715072, 
730105899,-4.132379532,4.248437881,-143.8173523,1.562631249,-1.192679405,7.421665192,-5.319807529,-0.815237045,-1.428621173, 
730114232,-4.141409397,4.353881836,-143.8217468,-1.127949476,-0.368138611,18.09768867,-2.605262756,12.68447971,-0.401746541, 
730122565,-4.157843113,4.384040356,-143.8343964,1.428892851,-0.685399592,5.329452515,-3.386522293,3.639475346,-1.731560707, 
730130898,-4.188259125,4.394365788,-143.8219757,1.641771555,-0.757839978,5.151268959,-5.325340748,1.15492022,0.789328277, 
730139231,-4.207234383,4.459243774,-143.826004,-2.270925999,-0.486667126,19.50809669,-3.768916845,7.721282959,-0.393037617, 
730147564,-4.23112154,4.522536278,-143.8305664,0.729334354,-0.377599329,5.267127514,-4.386092186,7.643467426,-0.764546514, 
730155897,-4.264965057,4.569468021,-143.8292236,1.105448484,-1.097474933,4.681418419,-5.603691101,5.525606155,0.09505444, 
730164230,-4.297426701,4.602673531,-143.8243713,-0.682890832,0.326500148,12.00715637,-5.501104832,3.965083122,0.077431828, 
730172563,-4.314576626,4.712989807,-143.8332977,0.753715277,-0.9715029,10.63326073,-3.501274586,13.20047665,-0.551308036, 
730180896,-4.34478426,4.731153011,-143.833313,0.776319385,-0.644674718,7.081126213,-5.184743881,2.209048271,-0.620671332, 
730189229,-4.389064789,4.798904896,-143.8336334,0.241283238,-1.014157534,9.861030579,-6.839654922,8.029961586,0.097743936, 
730197562,-4.399303436,4.901795864,-143.8426971,-0.214998171,0.465454906,13.17225742,-2.693836927,12.43389511,-0.937878251, 
730205895,-4.430628777,4.917507172,-143.8443451,0.090935923,-1.058257461,7.388370037,-5.272575378,1.815383196,-0.535170972, 
730214228,-4.467121124,5.063893795,-143.8535461,-0.852926135,-0.184875712,10.64937878,-5.838881969,17.64203835,-0.544674098, 
730222561,-4.476241589,5.126955032,-143.845932,2.027206659,0.244177938,9.098901749,-2.705824375,7.393498898,1.013862848, 
730230894,-4.458261967,5.140758991,-143.8285675,0.487361938,0.179550111,8.312087059,0.411723256,1.534062266,1.401841521, 
730239227,-4.448437691,5.282902241,-143.8267365,-0.695736527,-0.463488489,13.06123066,-0.370036066,16.91069984,1.058738947, 
730247560,-4.436606407,5.260103703,-143.8022156,2.157813549,-0.511335015,4.572193146,-0.409533203,-2.907868862,1.907773614, 
730255893,-4.416354179,5.325806618,-143.7937317,0.389380872,-0.667701066,13.26573372,0.805977702,7.703585148,1.134608388, 
730264226,-4.369235039,5.396012306,-143.7819824,-0.430871129,-0.268849194,13.54861832,3.965212107,8.344222069,1.23542583, 
730272559,-4.330668449,5.3376894,-143.7626648,2.29430151,0.282875329,5.561234951,2.880474806,-7.234114647,1.286705613, 
730280892,-4.291522503,5.455376148,-143.7592163,-1.878595352,-1.337894678,16.43567657,3.100244999,14.10821915,0.665201724, 
730289225,-4.246890068,5.432008743,-143.7521057,2.94584322,-0.384303004,2.387076139,3.745723486,-2.940629482,0.154402614, 
730297558,-4.205359459,5.381634712,-143.7255554,0.723453879,-0.462354094,6.978099823,3.124296188,-6.203703403,1.916738749, 
730305891,-4.146019936,5.452749729,-143.7273102,-0.934672236,-0.293554932,18.22010803,5.61026001,8.446269035,-0.068530887, 
730314224,-4.09457159,5.334022522,-143.7012939,3.56422925,-1.520608068,1.780994296,4.320763588,-14.37395573,1.270389438, 
730322557,-4.07131815,5.328742504,-143.690506,-0.986448586,-0.744324863,13.17615891,1.140396833,-0.804479003,0.757489681, 
730330890,-4.009935379,5.27837038,-143.6584473,0.90418458,-0.144098684,11.17931271,5.453245163,-6.235695839,2.577970505, 
730339223,-3.978096008,5.12642622,-143.6313324,0.917134464,-1.083898902,6.322140694,1.996374011,-18.49398232,1.480323911, 
730347556,-3.962048531,5.179185867,-143.6198883,-1.504278541,-0.504092813,13.62968731,0.243719399,6.288037777,0.992192864, 
730355889,-3.923607826,5.008204937,-143.588913,3.253495693,-0.462948889,4.599195004,2.753044367,-20.80300331,1.799221277, 
730364222,-3.874380827,4.876665592,-143.5728302,-0.595382094,0.297515899,10.85347176,4.180346489,-15.81032562,0.040265586, 
730372555,-3.819057226,4.858546257,-143.566452,0.08749523,-1.432627678,10.92179585,5.044057369,-2.299838066,0.132246286, 
730380888,-3.779606819,4.656173706,-143.5480957,1.350683212,-0.924271524,3.023674488,2.990284204,-24.30565262,-0.223343417, 
